SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100253,0,Cash loans,M,Y,Y,5,472338.4025629087,539016.0959447387,17076.403989078222,456450.5794887396,Pensioner,Higher education,Separated,With parents,0.053113665310715236,-14533,-7873,-1798,-4699,1,0,1,0,0,0,Security staff,1,3,2,WEDNESDAY,8,0,0,0,0,0,0,0.6950568894715052,0.6438474286759704,0.6720973425842949,0.10621339824557849,0.013597751313086659,0.8917865675539953,0.6763774059875316,0.10656573465060604,0.07522711172186289,0.08410563189787677,0.16480362302556278,0.10296399215174809,0.02981587674540688,0.09202883056760082,0.07390872385336726,0.023149364418637512,0.053753184170316444,0.7735092966304397,0.5712737830102271,0.11819266707401066,0.07221376637303123,0.03365458300981296,0.18845483716878955,0.14260110951999783,0.08518561065011589,0.08585712516497139,0.08016350658993249,not specified,terraced house,0.20028356175510037,Wooden,No,0,0,0,0,-3459,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
100254,0,Revolving loans,M,N,Y,2,131532.47557253728,473706.08008951595,39782.328920217566,274816.09887832764,Working,Incomplete higher,Separated,Rented apartment,0.019409901233592187,-7122,-12088,-7015,-1208,1,1,1,0,1,0,Security staff,6,1,2,SATURDAY,15,0,0,0,0,0,0,0.20772352634288477,0.7975006942356754,0.6482225236291146,0.15627870520411605,0.1321232408980836,0.7211751135161693,0.8009607310299316,0.018026264058003116,0.28420331110414976,0.02252049031631895,0.256726407391449,0.020297772608525888,0.1872895815195189,0.08679027179723674,0.019308723953162778,0.2933902098938766,0.11154661346436069,0.6603426037862636,0.3793701256599195,0.1907717086205545,0.211863243981975,0.03119538794200674,0.1227694128947789,0.11122782193218264,0.15752474866879887,0.08738256109387374,0.0897129067218333,cash,specific housing,0.1972137389242492,Block,No,1,0,0,1,-2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100255,0,Revolving loans,F,N,N,1,330239.0314579285,969240.585710053,32345.87316677614,541689.9571354673,Working,Incomplete higher,Single / not married,House / apartment,0.06512405563873751,-12924,-10160,-11169,-6274,1,1,0,0,1,1,Laborers,3,1,2,FRIDAY,9,0,0,0,0,0,0,0.8138266976121503,0.7088563767026448,0.20744983982334936,0.019748467342311393,0.016319402807526726,0.7046179310462495,0.7640385279418624,0.19919597642324854,0.10131328690608292,0.11911050251810312,0.18889457990834554,0.1301762179032975,0.03528203990761329,0.021705166173363113,0.06613828687334096,0.1429119155709797,0.07566986966631746,0.9644154200643724,0.8519207861699114,0.1680107880821526,0.1885715583852293,0.13367362878499348,0.18617464536458986,0.10914181794502043,0.042131746911337975,0.03365480525411006,0.038101260445289394,reg oper spec account,specific housing,0.2594553670241113,Mixed,No,0,0,0,0,-3859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100256,0,Revolving loans,F,N,Y,0,150204.23560538824,555881.9462620327,98921.25658588794,303003.5498944444,Commercial associate,Incomplete higher,Separated,Rented apartment,0.07641578082276447,-22457,-4268,-1225,-5533,1,1,0,0,1,0,Drivers,2,1,1,SATURDAY,22,0,0,0,0,0,0,0.4275197081670432,0.3906649150551502,0.22125220521898203,0.19710851040916824,0.19254629883910515,0.9435389772389025,0.7023085488271053,0.07824443445873158,0.10732993187127939,0.16090339611122836,0.13526597768428708,0.18886606789518642,0.19984236494448537,0.09369523994908087,0.04774883361774454,0.2926016395817979,0.023821454551813077,0.9091071536607271,0.8229912845749181,0.09365473848510057,0.0709347668542907,0.012459314592441015,0.19205043927019855,0.10021411446240043,0.08291226899706983,0.06359544818745137,0.07472480098717162,reg oper account,block of flats,0.2168833128486678,Panel,No,0,0,0,0,-1224,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
100257,1,Cash loans,F,N,N,4,188247.3876595719,591238.7203594266,45045.08017001861,958098.9268165337,Pensioner,Incomplete higher,Single / not married,Rented apartment,0.07905504709482834,-14967,-2394,-17032,-4272,1,1,0,0,0,1,Accountants,3,1,1,FRIDAY,8,0,1,0,0,1,0,0.5910731869239838,0.7573758494293348,0.3019869793656932,0.18573492990205692,0.14226709282825775,0.8050545171465341,0.9903888430783885,0.09946022953777794,0.27006517188154344,0.11567868926130907,0.2782970061664537,0.08642403934020933,0.09272300974500292,0.010915185197771998,0.08098325011963466,0.2489177915276671,0.10048194409310365,0.6544203328957914,0.8280118939223955,0.151085629659326,0.07987893215652718,0.13552809536221855,0.19042009537591773,0.05660039067862413,0.1439846758500174,0.09527127974826391,0.017265666989247995,cash,block of flats,0.12605981455957027,Panel,No,0,0,1,0,-2641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100258,0,Revolving loans,F,N,Y,3,295906.343777656,481319.8978735243,75935.14293163588,580136.6928181027,Pensioner,Higher education,Single / not married,Rented apartment,0.09148358694361847,-23599,-13758,-7618,-3848,1,0,0,0,1,0,Managers,6,2,3,SUNDAY,2,0,0,0,0,0,0,0.2489474740932181,0.8728613768696106,0.4192804695717518,0.09097374192029335,0.04544983925098078,0.9014545701999092,0.4386237651305408,0.15340384484558375,0.051380962877325666,0.06307501118956906,0.020525450522140845,0.17992843595312094,0.023962238746210736,0.08401787906030808,0.03463414825228534,0.13763891715488788,0.11850637482894952,0.5091545481598508,0.573164618066857,0.1996404200354213,0.19930817458366273,0.158573495950122,0.22268840829816586,0.1343061380161544,0.04935096904841053,0.06456993675429017,0.08468152204102992,cash,terraced house,0.13737878052920666,Mixed,No,1,0,2,0,-944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
100259,0,Revolving loans,M,Y,Y,5,237737.03835405942,927638.7784097107,71625.26474929042,453807.33948549407,State servant,Academic degree,Widow,Rented apartment,0.04685236676998995,-8171,-6036,-12849,-3480,1,1,0,1,1,1,Drivers,5,2,3,TUESDAY,1,0,0,0,0,0,0,0.21642331926386937,0.2815889449933089,0.8513409799501056,0.06205947963018477,0.04003990975047962,0.9049194353048432,0.4210327937486309,0.06652756517582059,0.1795325131013268,0.06012751697003654,0.15163566902755643,0.1644892580564507,0.1741794000368545,0.03509221769306208,0.044456216584008446,0.15835165562002082,0.1261498773549253,0.9990243178225663,0.5843732966714936,0.17549008871656255,0.2442674115658735,0.06747694387498084,0.02947189108798256,0.1348355459342272,0.07076122728826058,0.08319289013576801,0.09012061223691889,reg oper account,terraced house,0.09326354778115899,Mixed,No,0,0,0,0,-2033,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100260,0,Cash loans,M,Y,N,4,122101.52043942783,655164.3866254806,29087.311372963995,813043.25689512,State servant,Academic degree,Widow,Municipal apartment,0.09577654917599233,-20478,-4892,-7182,-2095,1,0,0,0,1,0,Sales staff,1,3,2,MONDAY,8,0,0,0,0,0,0,0.7390714998038844,0.15927647476354354,0.6391138891063555,0.03116564206210109,0.1182358375168777,0.5600133291558843,0.901342847292876,0.04830997047532866,0.23727608423433408,0.055189322778116334,0.20162664665548002,0.04072609469610378,0.027647751284331924,0.026979129746127144,0.025065219738782403,0.08977827847271824,0.02402463738563988,0.8416719927494548,0.483305268566688,0.0102323683637818,0.23109717842295982,0.1516830945531942,0.03973370422583687,0.058602951717695737,0.11712720089469249,0.05163066308145957,0.07737919659731936,reg oper account,specific housing,0.1660158104747042,Mixed,No,0,0,0,1,-2831,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100261,0,Cash loans,F,Y,Y,2,126921.38108938173,809739.6697453157,31509.79121903962,598358.874065811,Pensioner,Incomplete higher,Widow,House / apartment,0.08788864645744175,-22449,-6902,-7208,-1001,1,0,0,0,0,0,Core staff,2,1,1,MONDAY,12,0,0,0,0,0,0,0.4437618335316479,0.4412957855535168,0.3041375475600277,0.18032968787877232,0.13036855787095383,0.8268511982348519,0.5035752105579656,0.03421552298653198,0.0893629765520674,0.19613000940432382,0.2524569332212301,0.1595831686063268,0.04314214099224434,0.05038386671708626,0.03272411136253424,0.15120674359211092,0.10179093460967803,0.7128637612348474,0.5526254764653118,0.15019837465909427,0.18585944825507836,0.041423394918550606,0.09200577692655122,0.14310811431672507,0.14133021727205747,0.07473946605410542,0.03531965007489631,reg oper account,specific housing,0.07753869143634441,Panel,No,0,0,0,0,-257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100262,1,Revolving loans,F,N,Y,5,238165.15467325985,849445.3746807091,35315.610719773074,448027.2192099601,Commercial associate,Lower secondary,Married,Municipal apartment,0.036685141392154515,-20184,-11588,-11875,-3646,1,1,0,0,0,1,Accountants,4,3,3,WEDNESDAY,5,1,0,0,0,0,1,0.8893942501809682,0.8051176831660407,0.14478728146187195,0.17498107904970858,0.16793514967563036,0.9762581693530406,0.5327684640146393,0.11032328872544257,0.2547835076818969,0.08585171283338267,0.16693539223080936,0.10817415549248309,0.08929593988654218,0.09073746029835603,0.027023756909199573,0.04117278826032642,0.13462347954736226,0.6442278620156238,0.9881570796119499,0.18059751627164838,0.2818872633855667,0.19249328001086227,0.11141073750946635,0.17302101293485056,0.0778069830770753,0.011966679403342185,0.015610918620314228,reg oper spec account,block of flats,0.21325912683171855,Wooden,No,0,0,0,0,-3123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
100263,0,Revolving loans,M,Y,N,3,390777.3402239753,473479.2335338065,47001.45504334413,849574.1939126414,Commercial associate,Secondary / secondary special,Widow,With parents,0.024335473361451265,-17301,-12501,-13630,-384,1,1,0,1,1,0,Cooking staff,3,2,3,SUNDAY,3,0,0,0,0,0,1,0.5194383555619613,0.2202332039033558,0.6473791446450985,0.16466224613206043,0.18163101835057674,0.7400135448140386,0.6840676979960325,0.011044674625523544,0.2331982039145792,0.07020525509213908,0.2668001387605666,0.18453941888195075,0.1384753914858499,0.08073080856323739,0.01218700559492789,0.2735041646787542,0.19260217325404244,0.5022122192469514,0.33259813287370826,0.07227299502496465,0.22200320554508968,0.05409257581159418,0.1950288377116407,0.12299478593078458,0.08159276802698989,0.08087261126739012,0.0479445086649851,reg oper spec account,terraced house,0.0923072102785011,"Stone, brick",No,0,0,0,0,-2811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100264,0,Revolving loans,F,Y,Y,3,454084.0910815048,546955.4650563041,31089.255908547413,893721.7208008976,State servant,Lower secondary,Single / not married,With parents,0.049185045651521216,-22371,-3368,-13162,-6585,1,0,1,1,1,0,Accountants,6,1,1,MONDAY,13,0,0,0,0,0,0,0.7765223286061518,0.808638550305608,0.6002547766528417,0.29582929777427375,0.08458135437105924,0.8660912127611675,0.5668923595003574,0.14480893129072758,0.15096727950735703,0.08950893439159573,0.13362028235229179,0.04599098473728882,0.033016603118644,0.09703619506242442,0.014154953979152968,0.2168315084150147,0.014758703612807537,0.5769797047782649,0.5268053024599277,0.1957234526453264,0.1671556272475681,0.10278935831935851,0.059843766313174354,0.032332528056283415,0.03087496048885857,0.07046644900228263,0.03435720548330558,reg oper account,specific housing,0.26598294327014627,Others,No,0,0,0,0,-3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100265,0,Revolving loans,F,Y,N,0,87857.44801672228,878777.4195250117,11768.633447216302,738406.5330309416,Working,Lower secondary,Civil marriage,Rented apartment,0.046170883716037,-17313,-1769,-1825,-6401,1,1,0,1,0,1,Managers,1,1,2,MONDAY,10,0,0,0,0,0,0,0.8839709429771482,0.8937704189889333,0.6406107346897095,0.1641477921962408,0.17037612005058303,0.7833664499722564,0.5013483022879087,0.09766400508912969,0.04442755438267984,0.032001606038132006,0.10196728967664082,0.03375882481880453,0.12829878494293914,0.058689894969076895,0.08520618807375431,0.24350994993249797,0.1384936372748232,0.5029356674419827,0.8529460728117193,0.08624687947070263,0.24669944863200155,0.1962942986295483,0.16689848455653936,0.07217953466556679,0.19697179256958913,0.04229638683454729,0.05771722011517338,reg oper spec account,block of flats,0.22511564673207063,Others,Yes,0,0,0,0,-3948,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100266,0,Cash loans,F,Y,Y,2,226896.75840173048,490604.2813406482,89145.3751126476,237571.53792613384,Commercial associate,Lower secondary,Widow,Municipal apartment,0.061814737479808396,-14844,-7840,-14866,-3926,1,0,1,1,1,1,Laborers,3,2,3,THURSDAY,1,0,0,0,0,0,1,0.32492012920680124,0.14320178470652511,0.3089437232468638,0.21931931169121033,0.11305220671017943,0.6024229871204858,0.9420226828731582,0.11104633687312558,0.2913310762627294,0.04724371037386464,0.29240549376179953,0.05584327591488194,0.1582734125806035,0.05595039514752049,0.0823423573540576,0.16402544156629645,0.021844107900502473,0.798792215097649,0.5676421873402908,0.09002361649645872,0.09424035399023015,0.18235621539603422,0.06374846269124977,0.027629709009793155,0.12632486465655238,0.04752873193582644,0.04544751855582164,cash,terraced house,0.2728778136328139,Block,No,0,0,0,0,-3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100267,0,Revolving loans,F,Y,Y,5,95110.50367529449,835148.106761481,96904.88482427956,653058.3041332257,Working,Academic degree,Widow,Municipal apartment,0.06250476090949733,-7559,-8890,-5309,-1565,1,1,1,0,1,1,Laborers,6,1,3,TUESDAY,2,0,0,0,0,0,0,0.7407053697242929,0.49620509908438715,0.5135705737802907,0.04274629883174359,0.09941060671438373,0.5975968228594544,0.3904919490780695,0.06000888328954605,0.19102676496950924,0.10669140694020701,0.20348247806193023,0.02132907498498722,0.03346425978783266,0.011172879246159074,0.022665012472736133,0.046433825754750704,0.04018026257255532,0.8316716357736738,0.9649890918695605,0.040565697623584585,0.08641289596318642,0.1352983799720058,0.11309102757441425,0.06738590804660484,0.11076223744355083,0.039395251610714034,0.022239056773653773,reg oper spec account,terraced house,0.07175774689672255,"Stone, brick",No,0,1,1,0,-2160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100268,0,Revolving loans,M,N,Y,5,57466.61628466905,952793.8580595497,40741.334832841116,810635.9295978253,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.07749882859419778,-18166,-11455,-7569,-397,1,1,0,1,1,0,Managers,3,1,1,SATURDAY,4,0,0,0,0,0,0,0.1176049306597168,0.36310839577060017,0.3893622411131913,0.09670152886381338,0.1428044227509797,0.7169165825929862,0.5830028483834822,0.04386808044782687,0.1599585372157973,0.16178096115285184,0.13347567365320628,0.07081521877804972,0.13303841627844168,0.026254682461137685,0.0701105727565989,0.16580094895549075,0.04292851461725039,0.8833980711976273,0.5325008963568838,0.02835297051176494,0.29172197759044866,0.08014662415233287,0.28129472295130403,0.05026940641933183,0.05015712292402645,0.05718579271945856,0.08530155288801856,cash,terraced house,0.24962733362555056,Block,No,0,0,0,0,-1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100269,0,Cash loans,F,Y,Y,1,347773.4071897805,698568.2984544055,40465.61914829256,309202.4096668657,Pensioner,Lower secondary,Single / not married,House / apartment,0.055890095338504926,-20151,-13787,-6444,-2826,1,0,0,0,1,1,Managers,5,2,1,MONDAY,6,0,0,0,0,0,0,0.643803294448823,0.4149438839450488,0.7541591511565962,0.0898795183291118,0.029607042655484216,0.7414952869047119,0.3020769410973437,0.14299803753700777,0.2667803797066732,0.1765210711218227,0.2646750237274665,0.06377169062243684,0.1921864174898064,0.05478582661472658,0.07710798652230409,0.10546981505969796,0.07248576302146623,0.5934996777654178,0.8948308426333855,0.11195318305267092,0.28544829314866815,0.1430167838931636,0.26975282206952395,0.11537948466814738,0.10272575826467133,0.01978080707741578,0.08782001564660931,cash,block of flats,0.2702011812570857,Panel,No,0,0,0,0,-148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100270,0,Revolving loans,F,N,Y,0,321102.2488849645,793301.8299615111,10638.263149693388,382936.6011076827,State servant,Incomplete higher,Married,House / apartment,0.0194340376846689,-9218,-3877,-16946,-5433,1,1,1,0,1,1,High skill tech staff,6,3,2,WEDNESDAY,10,0,1,0,0,0,1,0.6961608728942795,0.4613078018770469,0.15551732969493434,0.17703289669882244,0.060423436089177385,0.7515662213232357,0.8652175619759972,0.04995197138900917,0.132193300799537,0.17453710584088603,0.20809332007352507,0.08908086887417967,0.1938050568670821,0.07773103407893096,0.014614708589566405,0.012930682674358991,0.16794681655611335,0.5479854350884834,0.8705663961547043,0.12452734877967524,0.2653496895177397,0.09745197564020412,0.28640013987762586,0.09047345293756537,0.09498911968084088,0.08604234446064003,0.08318307138801148,reg oper spec account,terraced house,0.06114245222701291,Wooden,No,0,0,0,0,-218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
100271,0,Cash loans,M,N,Y,0,123358.6012166988,844077.8496329079,71222.56194973367,905996.0840545092,Working,Academic degree,Widow,Municipal apartment,0.08724622019977955,-9173,-14582,-15331,-5906,1,0,1,0,1,0,Accountants,3,3,2,SATURDAY,11,0,0,0,0,1,0,0.48189096994840186,0.6917631651609518,0.32035343155330875,0.10593583622355143,0.16518491022816378,0.9775003787512763,0.41789319226716437,0.15821633209932054,0.17345599180692703,0.1895026650005337,0.19500106465935754,0.09796566855404984,0.04071589471640019,0.08403423202186991,0.0179689156841334,0.18836037998041552,0.1726850784383424,0.8252295515368024,0.30644533832080334,0.07971033820936597,0.07216703810339907,0.030679592696371688,0.18151164362737437,0.14730997570739865,0.059126214843274114,0.053024831063665415,0.02893213197060511,reg oper account,block of flats,0.2997689888002941,"Stone, brick",No,0,0,0,0,-1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100272,0,Cash loans,M,N,Y,5,155215.77489187886,876031.719117314,84289.59061737658,216097.37748245924,Working,Incomplete higher,Civil marriage,House / apartment,0.03787881248666684,-15569,-3027,-1341,-4057,1,0,0,1,0,0,Security staff,5,1,3,FRIDAY,10,0,0,0,0,0,0,0.2296841680940016,0.5730397625369411,0.5823629953362953,0.1959092637923145,0.1057749792841077,0.5501272720687382,0.8410929977711192,0.04869777870723086,0.25893976664638585,0.03389658951785536,0.22127599964764524,0.03749690421787064,0.15434377644686045,0.035493970682513316,0.0606715926019125,0.2575582750296689,0.08124086340372641,0.7499470595224702,0.5820923658608415,0.12525578698796677,0.18042980528665284,0.16123576086411529,0.15537706180044644,0.07897804080622677,0.09479215229412717,0.013879196049761629,0.048564324055139364,not specified,block of flats,0.1251610790395581,Mixed,No,0,0,0,0,-2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100273,0,Cash loans,F,N,Y,5,60668.48914003327,516042.6702854368,23194.747032400286,802181.7102607808,Pensioner,Incomplete higher,Single / not married,House / apartment,0.0974167714275933,-20850,-10040,-1919,-1684,1,1,1,0,1,0,Security staff,5,2,2,SUNDAY,18,0,0,0,0,0,0,0.5933764384627599,0.8689608705734243,0.26417902165921725,0.21012602436849384,0.18252825293159786,0.6902633671489142,0.4040221801347008,0.12640978958040225,0.12396193306073386,0.017784354024887608,0.22410500179186366,0.12768104644110553,0.17086016260209158,0.074121151809199,0.04367354443843702,0.21606009694987585,0.09194753717783095,0.9378429500370579,0.4964461263859859,0.08498746198230649,0.1651645258743694,0.17560619677529546,0.256185299676059,0.03939692355102097,0.04867074599654127,0.05976655667712567,0.025431939676116455,not specified,block of flats,0.1029303035522753,Mixed,No,0,0,0,0,-2380,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100274,0,Revolving loans,M,N,N,4,425726.24256248167,241010.76734079854,24369.971443043567,579018.6340115384,Commercial associate,Lower secondary,Separated,House / apartment,0.020607409781179316,-13711,-14212,-5062,-2847,1,0,0,1,1,0,Cooking staff,5,3,3,SUNDAY,12,0,0,0,0,0,0,0.818022927548446,0.36621167939162724,0.6381707487782995,0.019770052781447105,0.026853709437753066,0.7572737175605101,0.5917171932623223,0.13233569217218052,0.23399355821715376,0.030088931429398405,0.15296518218334051,0.05247780577389897,0.17890301523119376,0.08456764964051007,0.0729452110618426,0.07482439237723637,0.05123583530022947,0.7666330117961908,0.6357259846364918,0.1749551470815991,0.06890146085994509,0.08744531728269167,0.033102814520079904,0.05484473398018651,0.1449427759671613,0.09374654221856935,0.06986840306601645,reg oper spec account,terraced house,0.1537263058143078,Mixed,No,1,0,0,0,-1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100275,0,Revolving loans,F,Y,N,4,488610.7682218482,521501.01698939165,81107.4924974294,557417.7270716855,Working,Incomplete higher,Married,Rented apartment,0.0962426055009253,-15504,-13129,-12283,-5553,1,1,0,0,0,0,Drivers,1,3,3,MONDAY,3,0,0,0,0,0,0,0.8450553596626151,0.5332032659861942,0.2094180025601224,0.1955297366074391,0.06954843408620857,0.981556369700451,0.809729456952041,0.10607266229408507,0.0842799541398374,0.12414102813316572,0.13159919280537585,0.03316644709978697,0.07149946952594362,0.043732397289222846,0.060191949798969906,0.24754862752587825,0.09217762030088923,0.722410609901087,0.623939745577196,0.19122639744184178,0.13985856956584003,0.1364879989491797,0.29375033946153695,0.11369880595114462,0.18266917576399658,0.017871445545822172,0.08244818582289337,cash,specific housing,0.05215884804033631,Others,No,0,0,2,0,-636,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
